stem,variant,role,source_path,edge_threshold,pred_edge_pixels,gt_edge_pixels,pred_edge_density,gt_edge_density,boundary_precision_tol,boundary_recall_tol,boundary_f1_tol,false_edge_pixels_tol,false_edge_ratio_tol,false_edge_density_tol,missed_gt_pixels_tol,missed_gt_ratio_tol,pred_component_count,pred_components_per_1k_edge_px,skeleton_pixels,skeleton_endpoint_count,endpoints_per_1k_skel_px,edge_width_proxy,mean_pred_to_gt_distance,p95_pred_to_gt_distance,mean_gt_to_pred_distance,p95_gt_to_pred_distance,mean_abs_luma_delta_vs_raw,p95_abs_luma_delta_vs_raw
haiyangkadun.12,topology_locked_visual_chroma_full_flow_v1_grayplane090,"Current topology-locked visual-chroma flow with raw-gray-plane chroma projection, preserving cv2 BGR2GRAY topology while retaining branch chroma evidence",D:\Desktop\Stage1Codex\experiments\topology_locked_visual_chroma_full_flow_v1\outputs\myedge168_v1_grayplane090\png\Final\haiyangkadun.12_Final.png,0.2933463765125649,1966,491,0.01919921875,0.004794921875,0.6042726347914548,0.8961303462321792,0.7218154752863262,778,0.3957273652085453,0.00759765625,51,0.10386965376782077,20,10.172939979654121,788,42,53.2994923857868,2.49492385786802,3.471004959172805,13.892443989449804,2.5748556170748955,22.19527082345283,0.8725488185882568,2.0
haiyangkadun.12,topology_locked_visual_chroma_full_flow_v1_grayplane090_anchorfix,Raw-gray-plane chroma projection after fixing bounded output selection to use original anchor and final post-bound projection,D:\Desktop\Stage1Codex\experiments\topology_locked_visual_chroma_full_flow_v1\outputs\myedge168_v1_grayplane090_anchorfix\png\Final\haiyangkadun.12_Final.png,0.2938642333535587,1943,491,0.018974609375,0.004794921875,0.6042202779207411,0.8961303462321792,0.7217781205767405,769,0.3957797220792589,0.007509765625,51,0.10386965376782077,24,12.352032938754503,779,46,59.050064184852374,2.4942233632862645,3.4894360923683014,13.92838827718412,2.5846894808727496,22.19527082345283,0.8524218797683716,2.0
haiyangkadun.13,raw_input_anchor,raw MyEdge detector-domain input anchor,D:\Desktop\MyEdgeCodex\input_test\algae\haiyangkadun.13.jpg,0.6197354204514447,234,95,0.00228515625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.273504273504273,78,1,12.820512820512821,3.0,0.7274068522888736,1.4142135623730951,0.40228575850218085,3.295259744757061,0.0,0.0
haiyangkadun.13,legacy_stage1_final,locked Stage1 Final known to hurt fixed-detector MyEdge metrics,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\haiyangkadun.13_Final.png,0.28319739734425264,12370,95,0.12080078125,0.000927734375,0.030638641875505256,1.0,0.05945564357988862,11991,0.9693613581244948,0.117099609375,0,0.0,276,22.31204527081649,5973,544,91.07651096601373,2.0709861041352755,129.79421492046356,196.59336171478836,0.031578947368421054,0.0,56.42380905151367,125.0
haiyangkadun.13,edge_preserve_original_control,same-chain original-control sanity check,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\edge_preserve_original_control\png\Final\haiyangkadun.13_Final.png,0.6197354204514447,234,95,0.00228515625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.273504273504273,78,1,12.820512820512821,3.0,0.7274068522888736,1.4142135623730951,0.40228575850218085,3.295259744757061,0.0,0.0
haiyangkadun.13,edge_preserve_raw_bph_mild_v1,P4 mild raw-BPH edge-preserve variant,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\edge_preserve_raw_bph_mild_v1\png\Final\haiyangkadun.13_Final.png,0.6172260957605699,235,95,0.002294921875,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.25531914893617,78,1,12.820512820512821,3.0128205128205128,0.7285668231301976,1.4142135623730951,0.40228575850218085,3.295259744757061,0.5936328172683716,1.0
haiyangkadun.13,edge_preserve_raw_bph_moderate_v1,P4 moderate raw-BPH edge-preserve variant,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\edge_preserve_raw_bph_moderate_v1\png\Final\haiyangkadun.13_Final.png,0.6187895887038287,233,95,0.002275390625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.291845493562231,78,1,12.820512820512821,2.9871794871794872,0.7244591840052503,1.4142135623730951,0.40228575850218085,3.295259744757061,0.2610839903354645,1.0
haiyangkadun.13,generic_luma_clahe_mild_v1,P7 generic luminance CLAHE control,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\generic_luma_clahe_mild_v1\png\Final\haiyangkadun.13_Final.png,0.622566668660033,234,95,0.00228515625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.273504273504273,78,1,12.820512820512821,3.0,0.7274068522888736,1.4142135623730951,0.40228575850218085,3.295259744757061,1.0539746284484863,2.0
haiyangkadun.13,generic_luma_gamma_mild_v1,P7 generic luminance gamma control,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\generic_luma_gamma_mild_v1\png\Final\haiyangkadun.13_Final.png,0.6154467956692565,235,95,0.002294921875,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.25531914893617,78,1,12.820512820512821,3.0128205128205128,0.7285668231301976,1.4142135623730951,0.40228575850218085,3.295259744757061,0.26817381381988525,1.0
haiyangkadun.13,edge_safe_gamma_bph_v1,"P9 candidate, not MyEdge-evaluated yet",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\edge_safe_gamma_bph_v1\png\Final\haiyangkadun.13_Final.png,0.6222453734453987,234,95,0.00228515625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.273504273504273,78,1,12.820512820512821,3.0,0.7231333480153693,1.4142135623730951,0.40228575850218085,3.295259744757061,0.5522363185882568,1.0
haiyangkadun.13,boundary_aware_luma_bph_v1,"P10 candidate, not MyEdge-evaluated yet",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\boundary_aware_luma_bph_v1\png\Final\haiyangkadun.13_Final.png,0.6309294686597936,231,95,0.002255859375,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.329004329004329,78,1,12.820512820512821,2.9615384615384617,0.7177445449057287,1.4142135623730951,0.40228575850218085,3.295259744757061,0.28126952052116394,1.0
haiyangkadun.13,skeleton_safe_luma_bph_v1,"P11 skeleton-safe smooth-only candidate, not MyEdge-evaluated yet",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\skeleton_safe_luma_bph_v1\png\Final\haiyangkadun.13_Final.png,0.6172260957605699,233,95,0.002275390625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.291845493562231,78,1,12.820512820512821,2.9871794871794872,0.7219450791227314,1.4142135623730951,0.40228575850218085,3.295259744757061,0.5485449433326721,1.0
haiyangkadun.13,c01_microstructure_csp_v1,"P16 C01 microstructure-CSP candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\c01_microstructure_csp_v1\png\Final\haiyangkadun.13_Final.png,0.6297786880941952,231,95,0.002255859375,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.329004329004329,78,1,12.820512820512821,2.9615384615384617,0.7177445449057287,1.4142135623730951,0.40228575850218085,3.295259744757061,0.6558593511581421,1.0
haiyangkadun.13,topology_guarded_microfusion_v1,"P17 topology-guarded microfusion candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\topology_guarded_microfusion_v1\png\Final\haiyangkadun.13_Final.png,0.6191265162299661,234,95,0.00228515625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.273504273504273,78,1,12.820512820512821,3.0,0.7249034914443142,1.4142135623730951,0.40228575850218085,3.295259744757061,1.062744140625,2.0
haiyangkadun.13,topology_pruned_microfusion_v1,"P18 component-pruned topology microfusion candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\topology_pruned_microfusion_v1\png\Final\haiyangkadun.13_Final.png,0.6257086978239171,232,95,0.002265625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.310344827586207,78,1,12.820512820512821,2.9743589743589745,0.7189611632466523,1.4142135623730951,0.40228575850218085,3.295259744757061,1.0539257526397705,2.0
haiyangkadun.13,baseline_stabilized_microfusion_v1,"P19 baseline-stabilized soft-pruned topology microfusion candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\baseline_stabilized_microfusion_v1\png\Final\haiyangkadun.13_Final.png,0.6231966243070715,232,95,0.002265625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.310344827586207,78,1,12.820512820512821,2.9743589743589745,0.7189611632466523,1.4142135623730951,0.40228575850218085,3.295259744757061,1.0772558450698853,2.0
haiyangkadun.13,endpoint_stabilized_weak_boundary_v1,"P20 endpoint-stabilized weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\endpoint_stabilized_weak_boundary_v1\png\Final\haiyangkadun.13_Final.png,0.6191265162299661,234,95,0.00228515625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.273504273504273,78,1,12.820512820512821,3.0,0.7274068522888736,1.4142135623730951,0.40228575850218085,3.295259744757061,1.171816349029541,2.0
haiyangkadun.13,balanced_weak_boundary_pyramid_fusion_v1,"P21 balanced P14/P15 weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\balanced_weak_boundary_pyramid_fusion_v1\png\Final\haiyangkadun.13_Final.png,0.6272669679978314,233,95,0.002275390625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.291845493562231,78,1,12.820512820512821,2.9871794871794872,0.7219450791227314,1.4142135623730951,0.40228575850218085,3.295259744757061,1.009765625,2.0
haiyangkadun.13,ac_guarded_weak_boundary_fusion_v1,"P22 AC/false-edge guarded weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\ac_guarded_weak_boundary_fusion_v1\png\Final\haiyangkadun.13_Final.png,0.6247558369356043,233,95,0.002275390625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.291845493562231,78,1,12.820512820512821,2.9871794871794872,0.7262369246162936,1.4142135623730951,0.40228575850218085,3.295259744757061,1.1597460508346558,2.0
haiyangkadun.13,precision_rebalanced_ac_guarded_weak_boundary_fusion_v1,"P23 precision-rebalanced AC/false-edge guarded weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\precision_rebalanced_ac_guarded_weak_boundary_fusion_v1\png\Final\haiyangkadun.13_Final.png,0.6197354204514447,233,95,0.002275390625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.291845493562231,78,1,12.820512820512821,2.9871794871794872,0.7244591840052503,1.4142135623730951,0.40228575850218085,3.295259744757061,1.0832715034484863,2.0
haiyangkadun.13,false_edge_floor_ac_guarded_weak_boundary_fusion_v1,"P24 false-edge-floor AC/false-edge guarded weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\false_edge_floor_ac_guarded_weak_boundary_fusion_v1\png\Final\haiyangkadun.13_Final.png,0.6191265162299661,235,95,0.002294921875,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.25531914893617,78,1,12.820512820512821,3.0128205128205128,0.7303294340339129,1.4142135623730951,0.40228575850218085,3.295259744757061,1.132959008216858,2.0
haiyangkadun.13,ap_preserving_ac_guarded_weak_boundary_fusion_v1,"P25 AP-preserving AC/false-edge guarded weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\ap_preserving_ac_guarded_weak_boundary_fusion_v1\png\Final\haiyangkadun.13_Final.png,0.6222453734453987,233,95,0.002275390625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.291845493562231,78,1,12.820512820512821,2.9871794871794872,0.7262369246162936,1.4142135623730951,0.40228575850218085,3.295259744757061,1.0827734470367432,2.0
haiyangkadun.13,dual_anchor_false_edge_floor_v1,"P26 dual-anchor false-edge floor candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\dual_anchor_false_edge_floor_v1\png\Final\haiyangkadun.13_Final.png,0.6148376904281916,235,95,0.002294921875,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.25531914893617,78,1,12.820512820512821,3.0128205128205128,0.7303294340339129,1.4142135623730951,0.40228575850218085,3.295259744757061,1.0828125476837158,2.0
haiyangkadun.13,raw_detail_lowfreq_chroma_v1,"P27 raw-detail low-frequency luma/chroma candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_lowfreq_chroma_v1\png\Final\haiyangkadun.13_Final.png,0.6212979316711426,234,95,0.00228515625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.273504273504273,78,1,12.820512820512821,3.0,0.7274068522888736,1.4142135623730951,0.40228575850218085,3.295259744757061,0.6946386694908142,2.0
haiyangkadun.13,raw_detail_chroma_guard_v1,"P28 P27-based chroma false-edge guard candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\raw_detail_chroma_guard_v1\png\Final\haiyangkadun.13_Final.png,0.6139015277226766,235,95,0.002294921875,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.25531914893617,78,1,12.820512820512821,3.0128205128205128,0.7303294340339129,1.4142135623730951,0.40228575850218085,3.295259744757061,0.6354784965515137,2.0
haiyangkadun.13,d01_structure_flow_v1,"D01 downstream_driven_v2 modular structure-flow candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v2\outputs\myedge168\d01_structure_flow_v1\png\Final\haiyangkadun.13_Final.png,0.6175693848553826,233,95,0.002275390625,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.291845493562231,78,1,12.820512820512821,2.9871794871794872,0.7244591840052503,1.4142135623730951,0.40228575850218085,3.295259744757061,1.0041992664337158,2.0
haiyangkadun.13,topology_locked_visual_chroma_full_flow_v1,FA01-follow-up Stage1-only new method family: full branch evidence with raw-topology-locked visual chroma output,D:\Desktop\Stage1Codex\experiments\topology_locked_visual_chroma_full_flow_v1\outputs\myedge168_v1\png\Final\haiyangkadun.13_Final.png,0.6014349857966105,243,95,0.002373046875,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.11522633744856,74,0,0.0,3.2837837837837838,0.7409120599191055,1.4142135623730951,0.3858294868884705,3.061564369961528,1.3119628429412842,3.0
haiyangkadun.13,topology_locked_visual_chroma_full_flow_v1_cvgraylock092,Current topology-locked visual-chroma flow with final cv-gray projection lock for raw-compatible fixed-detector edge topology,D:\Desktop\Stage1Codex\experiments\topology_locked_visual_chroma_full_flow_v1\outputs\myedge168_v1_cvgraylock092\png\Final\haiyangkadun.13_Final.png,0.6020597219467163,243,95,0.002373046875,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.11522633744856,74,0,0.0,3.2837837837837838,0.7367968335816569,1.4142135623730951,0.3858294868884705,3.061564369961528,0.49930664896965027,1.0
haiyangkadun.13,topology_locked_visual_chroma_full_flow_v1_grayplane090,"Current topology-locked visual-chroma flow with raw-gray-plane chroma projection, preserving cv2 BGR2GRAY topology while retaining branch chroma evidence",D:\Desktop\Stage1Codex\experiments\topology_locked_visual_chroma_full_flow_v1\outputs\myedge168_v1_grayplane090\png\Final\haiyangkadun.13_Final.png,0.6020597219467163,243,95,0.002373046875,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.11522633744856,74,0,0.0,3.2837837837837838,0.7367968335816569,1.4142135623730951,0.3858294868884705,3.061564369961528,0.49930664896965027,1.0
haiyangkadun.13,topology_locked_visual_chroma_full_flow_v1_grayplane090_anchorfix,Raw-gray-plane chroma projection after fixing bounded output selection to use original anchor and final post-bound projection,D:\Desktop\Stage1Codex\experiments\topology_locked_visual_chroma_full_flow_v1\outputs\myedge168_v1_grayplane090_anchorfix\png\Final\haiyangkadun.13_Final.png,0.6020597219467163,243,95,0.002373046875,0.000927734375,1.0,0.9052631578947369,0.9502762430939227,0,0.0,0.0,9,0.09473684210526316,1,4.11522633744856,74,0,0.0,3.2837837837837838,0.7367968335816569,1.4142135623730951,0.3858294868884705,3.061564369961528,0.49930664896965027,1.0
haiyangkadun.14,raw_input_anchor,raw MyEdge detector-domain input anchor,D:\Desktop\MyEdgeCodex\input_test\algae\haiyangkadun.14.jpg,0.4725737810134888,212,95,0.0020703125,0.000927734375,0.9952830188679245,0.8631578947368421,0.9245237649950573,1,0.0047169811320754715,9.765625e-06,13,0.1368421052631579,1,4.716981132075472,62,0,0.0,3.4193548387096775,0.7461188371436512,2.0,0.6292023884637423,4.630495168499705,0.0,0.0
haiyangkadun.14,legacy_stage1_final,locked Stage1 Final known to hurt fixed-detector MyEdge metrics,D:\Desktop\Stage1Codex\experiments\h2-full506-direct\outputs\full506\runs\full506_final_mainline\png\Final\haiyangkadun.14_Final.png,0.2672926173490636,15387,95,0.150263671875,0.000927734375,0.023201403782413726,1.0,0.04535060975609756,15030,0.9767985962175862,0.14677734375,0,0.0,208,13.51790472476766,7274,437,60.07698652735771,2.1153423150948583,118.59861579838719,199.61963831246663,0.031578947368421054,0.0,49.282257080078125,122.0
haiyangkadun.14,edge_preserve_original_control,same-chain original-control sanity check,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\edge_preserve_original_control\png\Final\haiyangkadun.14_Final.png,0.4725737810134888,212,95,0.0020703125,0.000927734375,0.9952830188679245,0.8631578947368421,0.9245237649950573,1,0.0047169811320754715,9.765625e-06,13,0.1368421052631579,1,4.716981132075472,62,0,0.0,3.4193548387096775,0.7461188371436512,2.0,0.6292023884637423,4.630495168499705,0.0,0.0
haiyangkadun.14,edge_preserve_raw_bph_mild_v1,P4 mild raw-BPH edge-preserve variant,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\edge_preserve_raw_bph_mild_v1\png\Final\haiyangkadun.14_Final.png,0.4692713793586282,210,95,0.00205078125,0.000927734375,0.9952380952380953,0.8631578947368421,0.9245043830074174,1,0.004761904761904762,9.765625e-06,13,0.1368421052631579,1,4.761904761904762,62,0,0.0,3.3870967741935485,0.7437009213069241,2.0,0.6292023884637423,4.630495168499705,0.7903417944908142,2.0
haiyangkadun.14,edge_preserve_raw_bph_moderate_v1,P4 moderate raw-BPH edge-preserve variant,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\edge_preserve_raw_bph_moderate_v1\png\Final\haiyangkadun.14_Final.png,0.4692713793586282,212,95,0.0020703125,0.000927734375,0.9952830188679245,0.8631578947368421,0.9245237649950573,1,0.0047169811320754715,9.765625e-06,13,0.1368421052631579,1,4.716981132075472,62,0,0.0,3.4193548387096775,0.7480726747020149,2.0,0.6292023884637423,4.630495168499705,0.4045117199420929,1.0
haiyangkadun.14,generic_luma_clahe_mild_v1,P7 generic luminance CLAHE control,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\generic_luma_clahe_mild_v1\png\Final\haiyangkadun.14_Final.png,0.48804383464888035,209,95,0.002041015625,0.000927734375,0.9952153110047847,0.8631578947368421,0.9244945525502738,1,0.004784688995215311,9.765625e-06,13,0.1368421052631579,1,4.784688995215311,61,0,0.0,3.4262295081967213,0.7424746099256175,2.0,0.6292023884637423,4.630495168499705,0.8390722870826721,2.0
haiyangkadun.14,generic_luma_gamma_mild_v1,P7 generic luminance gamma control,D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\generic_luma_gamma_mild_v1\png\Final\haiyangkadun.14_Final.png,0.47325397940242997,211,95,0.002060546875,0.000927734375,0.995260663507109,0.8631578947368421,0.9245141200472459,1,0.004739336492890996,9.765625e-06,13,0.1368421052631579,1,4.739336492890995,62,0,0.0,3.403225806451613,0.7468787063356737,2.0,0.6292023884637423,4.630495168499705,0.2795703113079071,1.0
haiyangkadun.14,edge_safe_gamma_bph_v1,"P9 candidate, not MyEdge-evaluated yet",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\edge_safe_gamma_bph_v1\png\Final\haiyangkadun.14_Final.png,0.46377626306870406,213,95,0.002080078125,0.000927734375,0.9953051643192489,0.8631578947368421,0.9245333191511992,1,0.004694835680751174,9.765625e-06,13,0.1368421052631579,1,4.694835680751174,62,0,0.0,3.435483870967742,0.74925543209778,2.0,0.6292023884637423,4.630495168499705,0.36201173067092896,1.0
haiyangkadun.14,boundary_aware_luma_bph_v1,"P10 candidate, not MyEdge-evaluated yet",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\boundary_aware_luma_bph_v1\png\Final\haiyangkadun.14_Final.png,0.48249641773747465,206,95,0.00201171875,0.000927734375,0.9951456310679612,0.8631578947368421,0.9244644870349493,1,0.0048543689320388345,9.765625e-06,13,0.1368421052631579,1,4.854368932038835,64,1,15.625,3.21875,0.7387242401672529,2.0,0.639728704253216,4.630495168499705,0.354736328125,1.0
haiyangkadun.14,skeleton_safe_luma_bph_v1,"P11 skeleton-safe smooth-only candidate, not MyEdge-evaluated yet",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\skeleton_safe_luma_bph_v1\png\Final\haiyangkadun.14_Final.png,0.47112027710559323,211,95,0.002060546875,0.000927734375,0.995260663507109,0.8631578947368421,0.9245141200472459,1,0.004739336492890996,9.765625e-06,13,0.1368421052631579,1,4.739336492890995,62,0,0.0,3.403225806451613,0.7449156088836686,2.0,0.6292023884637423,4.630495168499705,0.5184375047683716,1.0
haiyangkadun.14,c01_microstructure_csp_v1,"P16 C01 microstructure-CSP candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\c01_microstructure_csp_v1\png\Final\haiyangkadun.14_Final.png,0.48273378259995403,206,95,0.00201171875,0.000927734375,1.0,0.8631578947368421,0.9265536723163842,0,0.0,0.0,13,0.1368421052631579,1,4.854368932038835,64,0,0.0,3.21875,0.7327239101793896,1.8535533905932737,0.639728704253216,4.630495168499705,0.7583203315734863,1.0
haiyangkadun.14,topology_guarded_microfusion_v1,"P17 topology-guarded microfusion candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\topology_guarded_microfusion_v1\png\Final\haiyangkadun.14_Final.png,0.4726918884352142,211,95,0.002060546875,0.000927734375,0.995260663507109,0.8631578947368421,0.9245141200472459,1,0.004739336492890996,9.765625e-06,13,0.1368421052631579,1,4.739336492890995,65,1,15.384615384615385,3.246153846153846,0.7516180428285647,2.0,0.639728704253216,4.630495168499705,1.0197558403015137,2.0
haiyangkadun.14,topology_pruned_microfusion_v1,"P18 component-pruned topology microfusion candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\topology_pruned_microfusion_v1\png\Final\haiyangkadun.14_Final.png,0.4781883057426004,208,95,0.00203125,0.000927734375,0.9951923076923077,0.8631578947368421,0.924484627324964,1,0.004807692307692308,9.765625e-06,13,0.1368421052631579,1,4.8076923076923075,65,1,15.384615384615385,3.2,0.7412365070887214,2.0,0.639728704253216,4.630495168499705,1.0133788585662842,2.0
haiyangkadun.14,baseline_stabilized_microfusion_v1,"P19 baseline-stabilized soft-pruned topology microfusion candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\baseline_stabilized_microfusion_v1\png\Final\haiyangkadun.14_Final.png,0.4748185952504476,211,95,0.002060546875,0.000927734375,0.995260663507109,0.8631578947368421,0.9245141200472459,1,0.004739336492890996,9.765625e-06,13,0.1368421052631579,1,4.739336492890995,65,1,15.384615384615385,3.246153846153846,0.7516180428285647,2.0,0.639728704253216,4.630495168499705,1.000302791595459,2.0
haiyangkadun.14,endpoint_stabilized_weak_boundary_v1,"P20 endpoint-stabilized weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\endpoint_stabilized_weak_boundary_v1\png\Final\haiyangkadun.14_Final.png,0.4726918884352142,211,95,0.002060546875,0.000927734375,0.995260663507109,0.8631578947368421,0.9245141200472459,1,0.004739336492890996,9.765625e-06,13,0.1368421052631579,1,4.739336492890995,65,1,15.384615384615385,3.246153846153846,0.7516180428285647,2.0,0.639728704253216,4.630495168499705,1.128085970878601,2.0
haiyangkadun.14,balanced_weak_boundary_pyramid_fusion_v1,"P21 balanced P14/P15 weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\balanced_weak_boundary_pyramid_fusion_v1\png\Final\haiyangkadun.14_Final.png,0.46946974922628965,211,95,0.002060546875,0.000927734375,0.995260663507109,0.8631578947368421,0.9245141200472459,1,0.004739336492890996,9.765625e-06,13,0.1368421052631579,1,4.739336492890995,65,1,15.384615384615385,3.246153846153846,0.7516180428285647,2.0,0.639728704253216,4.630495168499705,1.0042284727096558,2.0
haiyangkadun.14,ac_guarded_weak_boundary_fusion_v1,"P22 AC/false-edge guarded weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\ac_guarded_weak_boundary_fusion_v1\png\Final\haiyangkadun.14_Final.png,0.47666805585225425,211,95,0.002060546875,0.000927734375,0.995260663507109,0.8631578947368421,0.9245141200472459,1,0.004739336492890996,9.765625e-06,13,0.1368421052631579,1,4.739336492890995,65,1,15.384615384615385,3.246153846153846,0.7516180428285647,2.0,0.639728704253216,4.630495168499705,1.1566699743270874,2.0
haiyangkadun.14,precision_rebalanced_ac_guarded_weak_boundary_fusion_v1,"P23 precision-rebalanced AC/false-edge guarded weak-boundary candidate, Stage1 output only",D:\Desktop\Stage1Codex\experiments\downstream_driven_v1\outputs\myedge168\precision_rebalanced_ac_guarded_weak_boundary_fusion_v1\png\Final\haiyangkadun.14_Final.png,0.4748185952504476,210,95,0.00205078125,0.000927734375,0.9952380952380953,0.8631578947368421,0.9245043830074174,1,0.004761904761904762,9.765625e-06,13,0.1368421052631579,1,4.761904761904762,65,1,15.384615384615385,3.230769230769231,0.7504352716039389,2.0,0.639728704253216,4.630495168499705,1.0174609422683716,2.0
